Unique id,channel_name,category,Sub-category,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score
b43957dd-d426-45fe-bd46-73880b9a18b6,Inbound,Returns,Fraudulent User,2023-07-08 07:26:00,2023-08-08 20:39:00,2023-08-08,1263,5,2729.0,427.0,Jennifer Martinez,Austin Johnson,Michael Lee,0-30,Morning,3
0478351b-9d17-4bf4-839b-e88c0d74993e,Inbound,Order Related,General Enquiry,2023-09-08 20:14:00,2023-09-08 20:18:00,2023-08-09,75,2,500.0,427.0,Belinda Fuentes,Wyatt Kim,Michael Lee,61-90,Afternoon,1
607a8687-dd5e-41f6-b02b-8daaca67cd43,Inbound,Returns,Return request,2023-08-08 11:08:00,2023-08-08 11:10:00,2023-08-08,1722,9,979.0,427.0,Kathryn Vasquez,Noah Patel,Michael Lee,>90,Morning,5
09edd45d-31ca-4044-82ec-d8fc3ce034be,Inbound,Product Queries,Product Specific Information,2023-08-08 11:20:00,2023-08-08 18:33:00,2023-08-08,1722,9,979.0,427.0,Gilbert Johns,Zoe Yamamoto,William Kim,On Job Training,Morning,5
b444203a-210a-413b-a6dd-cff8f1e01ce1,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 12:23:00,2023-09-08 08:54:00,2023-08-09,1722,9,979.0,427.0,Denise Rodriguez,Scarlett Chen,John Smith,0-30,Morning,5
5f58240b-ce07-43ee-89d3-e73cff057cd0,Inbound,Returns,Return request,2023-09-08 01:05:00,2023-09-08 12:21:00,2023-08-09,1722,9,979.0,427.0,Anthony Cook,Noah Patel,Michael Lee,31-60,Night,5
7ae765a5-cbf6-4785-9dca-4c090416fd50,Inbound,Returns,Return request,2023-09-08 14:43:00,2023-09-08 14:45:00,2023-08-09,1722,9,979.0,427.0,Elizabeth Rivera,Aiden Patel,John Smith,>90,Morning,5
159b23fb-ee99-4080-9f7a-5d539d82fe12,Inbound,Returns,Return request,2023-05-08 11:06:00,2023-09-08 00:33:00,2023-08-09,818,2,1399.0,427.0,Renee Martin,Lily Chen,Michael Lee,>90,Morning,5
4d906bbb-2083-46a1-b3d7-1c6e19890300,Inbound,Returns,Service Centres Related,2023-08-08 15:48:00,2023-08-08 15:48:00,2023-08-08,1722,9,979.0,427.0,Jenna Jacobson,Nathan Patel,Jennifer Nguyen,On Job Training,Evening,5
5775e9e5-78bd-4904-b92e-a984480e5abc,Inbound,Order Related,Order status enquiry,2023-08-08 16:42:00,2023-08-08 16:50:00,2023-08-08,1722,9,979.0,427.0,Brandy Foley,Ethan Nakamura,Emily Chen,0-30,Evening,5
bab18a5f-7bf6-434b-98f6-7eda684f4436,Email,Refund Related,Refund Related Issues,2023-08-08 18:13:00,2023-08-08 22:51:00,2023-08-08,1722,9,979.0,427.0,Brenda Cox,Elijah Yamaguchi,John Smith,61-90,Evening,4
7944e6f9-5ba4-4b24-ae7e-3d26a3f44d42,Inbound,Returns,Exchange / Replacement,2023-08-08 19:19:00,2023-08-08 19:33:00,2023-08-08,1722,9,979.0,427.0,Samantha Miller,Brayden Wong,John Smith,>90,Evening,5
2facd4f4-e073-4bf1-90dc-465664a15871,Inbound,Order Related,Invoice request,2023-09-08 11:56:00,2023-09-08 12:09:00,2023-08-09,1722,9,979.0,427.0,Margaret Prince,Carter Park,Michael Lee,31-60,Morning,5
3ac99777-7b47-4166-bc40-5ae0549baaef,Inbound,Returns,Fraudulent User,2023-09-08 18:07:00,2023-09-08 18:32:00,2023-08-09,1722,9,979.0,427.0,Jessica Sawyer,Carter Park,Jennifer Nguyen,On Job Training,Morning,5
48b07976-6d38-4c60-a9c3-94a80f8f8139,Inbound,Shopzilla Related,Shopzila Premium Related,2023-09-08 22:53:00,2023-09-08 22:58:00,2023-08-09,1722,9,979.0,427.0,Andre Adams,Carter Park,Michael Lee,31-60,Evening,4
c3a3e265-cbdc-48b8-a60f-3a4c37d8df50,Inbound,Returns,Reverse Pickup Enquiry,2023-07-08 18:40:00,2023-09-08 18:04:00,2023-08-09,13,7,809.0,427.0,Patricia Holmes,Emma Park,John Smith,>90,Morning,5
b9d10c8a-4a13-471b-aed1-cb2d5ea74efd,Inbound,Returns,Return request,2023-08-08 11:33:00,2023-08-08 11:50:00,2023-08-08,1722,9,979.0,427.0,Jerome Gray,Sophia Sato,John Smith,0-30,Morning,5
21b7b4b0-2faf-4554-a4cd-74dd3b81919a,Inbound,Order Related,Invoice request,2023-08-08 12:20:00,2023-08-08 12:24:00,2023-08-08,1722,9,979.0,427.0,Stephanie Hammond,William Park,Jennifer Nguyen,On Job Training,Morning,4
bbdbb074-9385-44a9-8fdc-899948b77efe,Outcall,Returns,Damaged,2023-08-08 19:59:00,2023-08-08 20:29:00,2023-08-08,1722,9,979.0,427.0,Tonya Watts,Aiden Patel,Olivia Tan,On Job Training,Evening,5
5429d096-2b9e-42f4-aace-f5fcb6d7317a,Inbound,Order Related,Delayed,2023-09-08 10:57:00,2023-09-08 11:32:00,2023-08-09,1722,9,979.0,427.0,Deanna Wright,Jackson Park,William Kim,On Job Training,Morning,1
e591540d-ddee-42e0-9f24-8ef8ac671d39,Inbound,Returns,Return request,2023-09-08 14:30:00,2023-09-08 14:34:00,2023-08-09,1722,9,979.0,427.0,Steven Wall,Zoe Yamamoto,Emily Chen,>90,Afternoon,5
4e53b3b5-1b45-4afd-ac00-2cb5d7b53190,Outcall,Returns,Return request,2023-09-08 21:13:00,2023-09-08 21:18:00,2023-08-09,1722,9,979.0,427.0,Aaron Edwards,Mia Patel,Emily Chen,61-90,Evening,5
4f7ea673-7127-4ada-8eb6-c804c3e9fe43,Inbound,Returns,Reverse Pickup Enquiry,2023-07-08 23:23:00,2023-08-08 06:09:00,2023-08-08,563,6,2274.0,427.0,Elizabeth Macias,Lily Chen,Michael Lee,>90,Evening,5
0c62430e-8905-476a-a805-ca4bfd9d2086,Inbound,Order Related,Seller Cancelled Order,2023-08-08 06:23:00,2023-08-08 06:27:00,2023-08-08,1722,9,979.0,427.0,Timothy Huber,Sophia Sato,John Smith,0-30,Morning,1
e773304b-bad9-4e6c-bd76-3a86f4157b6d,Inbound,Order Related,Seller Cancelled Order,2023-08-08 15:53:00,2023-08-08 15:55:00,2023-08-08,1722,9,979.0,427.0,Fred Newman,Amelia Tanaka,Michael Lee,>90,Morning,5
031d55e8-cfa3-4f47-9c76-484de09cbc26,Inbound,Returns,Service Centres Related,2023-09-08 21:52:00,2023-09-08 21:55:00,2023-08-09,1722,9,979.0,427.0,Marc Roberts,Alexander Tanaka,Michael Lee,0-30,Evening,5
dbeeb9b4-d2b6-4cfd-a3b7-7f832a9eb85f,Inbound,Product Queries,Product Specific Information,2023-09-08 23:43:00,2023-09-08 23:46:00,2023-08-09,1722,9,979.0,427.0,Tammy Mcneil,Austin Johnson,Michael Lee,0-30,Morning,4
b50aba5c-b204-4859-83f1-02a6eca16911,Outcall,Order Related,Order status enquiry,2023-08-08 17:55:00,2023-08-08 17:56:00,2023-08-08,1724,2,429.0,427.0,Sarah Taylor,Carter Park,Jennifer Nguyen,On Job Training,Morning,5
ced45946-a1a9-43ab-8a98-968c9f2125ab,Inbound,Returns,Return request,2023-08-08 16:48:00,2023-08-08 17:10:00,2023-08-08,1722,9,979.0,427.0,Evelyn Stevens,Aiden Patel,Olivia Tan,On Job Training,Evening,1
6d599f76-4e56-4ac5-8fc9-e47584198ffa,Email,Returns,Reverse Pickup Enquiry,2023-09-08 14:23:00,2023-09-08 14:33:00,2023-08-09,1722,9,979.0,427.0,Pamela Perez,Zoe Yamamoto,John Smith,>90,Morning,5
bf0d6c07-5107-4128-80c1-48bd9f3584ec,Inbound,Order Related,Delayed,2023-09-08 12:08:00,2023-09-08 12:12:00,2023-08-09,693,8,32999.0,427.0,Steven Nash,Mia Patel,John Smith,31-60,Morning,1
38b7a8eb-3f24-4150-8a95-e4acb6a33d46,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 16:30:00,2023-08-08 16:34:00,2023-08-08,1722,9,979.0,427.0,Tammy Mcneil,Austin Johnson,Michael Lee,0-30,Morning,4
4025127c-13c8-46ec-9744-2ca896c6bb93,Inbound,Returns,Wrong,2023-08-08 19:45:00,2023-08-08 19:53:00,2023-08-08,1722,9,979.0,427.0,Pamela Robinson,Madison Kim,Emily Chen,>90,Split,5
bfe9ddeb-5d86-4071-b4de-94ea74dfea76,Inbound,Order Related,Installation/demo,2023-09-08 08:32:00,2023-09-08 11:07:00,2023-08-09,1722,9,979.0,427.0,Brandy Johnson,Noah Patel,Michael Lee,>90,Morning,5
1d3a5007-301b-4b29-973e-07c58261b12c,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 10:02:00,2023-08-08 12:02:00,2023-08-08,1722,9,979.0,427.0,Aaron Romero,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,1
a61217ce-0b16-44e6-9dc9-0ddac61a1c2c,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 10:45:00,2023-08-08 11:35:00,2023-08-08,1722,9,979.0,427.0,Kevin Ramos,Ethan Tan,William Kim,On Job Training,Morning,2
34619321-fa6b-4dfe-bb89-482838d5b492,Inbound,Returns,Return request,2023-08-08 20:38:00,2023-08-08 20:40:00,2023-08-08,1722,9,979.0,427.0,Melissa Murray,Logan Lee,Emily Chen,61-90,Evening,5
1932fff9-ff8f-45d8-9e5a-cffae5cf53a7,Outcall,Returns,Return request,2023-09-08 11:14:00,2023-09-08 11:19:00,2023-08-09,1722,9,979.0,427.0,Kathleen Williams,Mason Gupta,Olivia Tan,>90,Morning,5
d5d92ab4-24aa-4338-9f37-3a6e5e61f872,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 14:23:00,2023-09-08 23:21:00,2023-08-09,1722,9,979.0,427.0,Mary Ross,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,1
1f9904d4-f1a7-406a-a206-ffc3e95bb698,Inbound,Order Related,Order status enquiry,2023-08-08 18:28:00,2023-08-08 18:32:00,2023-08-08,1722,9,979.0,427.0,James Blackwell,Jackson Park,William Kim,On Job Training,Evening,5
e9093681-3caa-4c65-b003-39c3af4168e6,Inbound,Refund Related,Refund Related Issues,2023-08-08 18:59:00,2023-08-08 19:05:00,2023-08-08,1722,9,979.0,427.0,Julie Williams,Zoe Yamamoto,William Kim,On Job Training,Morning,5
bffc37ed-fccc-4115-8191-8310ac830e30,Inbound,Returns,Return request,2023-08-08 19:06:00,2023-08-08 19:08:00,2023-08-08,1722,9,979.0,427.0,Laura Beck,Noah Patel,Emily Chen,>90,Afternoon,5
96b90791-d139-42aa-8bb5-d548937e67dd,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 19:31:00,2023-08-08 19:34:00,2023-08-08,1722,9,979.0,427.0,Michael Scott,Olivia Wang,John Smith,>90,Evening,5
ffcf8f9c-0bbe-4589-9cf4-9ad55e5773b8,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 20:13:00,2023-08-08 20:15:00,2023-08-08,1722,9,979.0,427.0,Jessica Fisher,Zoe Yamamoto,John Smith,31-60,Afternoon,5
13289484-aff5-4155-887f-b496918233ea,Inbound,Cancellation,Not Needed,2023-08-08 21:13:00,2023-08-08 22:44:00,2023-08-08,1722,9,979.0,427.0,Carl Douglas,Emily Yamashita,Michael Lee,31-60,Morning,5
d6df17ce-2ee5-46bd-b1a0-dd20f13eddbd,Inbound,Order Related,Invoice request,2023-09-08 17:00:00,2023-09-08 17:05:00,2023-08-09,1722,9,979.0,427.0,Elizabeth Mills,Lucas Singh,John Smith,>90,Evening,4
2be320a6-b079-41d4-9ad0-864e7bafd3aa,Inbound,Order Related,Invoice request,2023-09-08 17:28:00,2023-09-08 17:32:00,2023-08-09,1722,9,979.0,427.0,Michael Martin,Noah Patel,Michael Lee,31-60,Evening,4
a962463a-3d33-4a2a-87c2-32e4df7f7ca1,Inbound,Returns,Reverse Pickup Enquiry,2023-07-08 19:11:00,2023-09-08 09:26:00,2023-08-09,1696,1,638.0,427.0,Jessica Williams,Lucas Singh,John Smith,31-60,Evening,5
df9e26c9-c577-486f-a56f-50c7dd0898d5,Inbound,Returns,Reverse Pickup Enquiry,2023-09-08 09:42:00,2023-09-08 15:11:00,2023-08-09,1273,8,29999.0,427.0,Nathaniel Smith,Evelyn Kimura,John Smith,0-30,Morning,5
b50f0f33-4068-4268-8016-4b300beb95bc,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 18:12:00,2023-08-08 22:52:00,2023-08-08,1722,9,979.0,427.0,Curtis Mccarthy,Zoe Yamamoto,John Smith,>90,Morning,1
5a2bdc2e-3ef3-4753-9993-15b807df1450,Inbound,Returns,Reverse Pickup Enquiry,2023-09-08 12:09:00,2023-09-08 12:13:00,2023-08-09,1722,9,979.0,427.0,William Carey DVM,William Park,John Smith,61-90,Evening,5
bc9c0fb0-ad8d-4800-883b-2201b6356899,Inbound,Order Related,Order status enquiry,2023-09-08 16:01:00,2023-09-08 16:13:00,2023-08-09,1722,9,979.0,427.0,Carolyn Sullivan,Brayden Wong,Michael Lee,>90,Afternoon,4
f2a8c564-eba8-478e-8b8e-951c4e15334c,Email,Order Related,Delayed,2023-09-08 18:59:00,2023-09-08 19:00:00,2023-08-09,260,1,195.0,427.0,Randy Mullins,Jackson Park,Michael Lee,31-60,Evening,5
f41feec7-6def-466f-a88a-79d0c1bdf460,Inbound,Returns,Fraudulent User,2023-08-08 16:01:00,2023-08-08 16:58:00,2023-08-08,1345,6,2299.0,427.0,Erin Le,Logan Lee,Emily Chen,61-90,Evening,1
b2b36965-5561-47fb-80b4-bc1eebc20f54,Inbound,Order Related,Delayed,2023-08-08 10:16:00,2023-08-08 10:17:00,2023-08-08,1722,9,979.0,427.0,Nichole Price,Sophia Sato,John Smith,>90,Split,4
ba8f1ca7-1f69-486c-ba4e-ccbf713464f1,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 17:21:00,2023-08-08 17:25:00,2023-08-08,1722,9,979.0,427.0,Desiree Torres,Noah Patel,Michael Lee,31-60,Evening,5
b26e5ca6-e86c-40e6-8124-3ce4e8103b98,Inbound,Returns,Reverse Pickup Enquiry,2023-09-08 14:06:00,2023-09-08 14:09:00,2023-08-09,1185,2,1099.0,427.0,Anthony Bowen,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,1
1b61d13a-eeac-44dc-9986-b96fdc2d4721,Inbound,Cancellation,Not Needed,2023-08-08 06:12:00,2023-08-08 06:13:00,2023-08-08,837,2,1399.0,427.0,Margaret Prince,Carter Park,Michael Lee,31-60,Morning,4
2b04c6ba-0764-4df8-9684-06c3923b4ad5,Inbound,Returns,Exchange / Replacement,2023-09-08 09:15:00,2023-09-08 11:03:00,2023-08-09,1722,9,979.0,427.0,Jessica Kelly,Landon Tanaka,Emily Chen,>90,Split,5
4e00b94b-3cf6-4caa-baec-7582b9fa9427,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 22:02:00,2023-08-08 22:14:00,2023-08-08,1722,9,979.0,427.0,Adam Torres,Ethan Tan,Michael Lee,31-60,Evening,1
6f7111fc-7212-4761-a377-5b9350d3121c,Inbound,Payments related,Payment related Queries,2023-08-08 21:05:00,2023-08-08 21:07:00,2023-08-08,1722,9,979.0,427.0,Samantha Jones,Jacob Sato,Emily Chen,0-30,Evening,5
28582375-1351-4731-8e16-f20910a5c3d2,Inbound,Returns,Service Centres Related,2023-08-08 07:23:00,2023-08-08 19:08:00,2023-08-08,1722,9,979.0,427.0,Sharon Bullock,Scarlett Chen,John Smith,0-30,Morning,1
cbc7aab5-ca0e-4763-aa63-39dd9e99ab0e,Inbound,Returns,Reverse Pickup Enquiry,2023-09-08 14:09:00,2023-09-08 14:12:00,2023-08-09,1722,9,979.0,427.0,Jacqueline Santiago,Evelyn Kimura,John Smith,0-30,Morning,5
3d0aeb84-eef1-4995-9a0a-be8604f8b537,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 11:58:00,2023-08-08 12:11:00,2023-08-08,1722,9,979.0,427.0,Kara Herrera,Wyatt Kim,Jennifer Nguyen,On Job Training,Morning,5
c4fda9dc-729f-4581-86a4-86ab480e36f0,Inbound,App/website,Issues with Shopzilla App,2023-08-08 13:13:00,2023-08-08 14:07:00,2023-08-08,1722,9,979.0,427.0,Tracey Malone,Carter Park,Michael Lee,>90,Morning,1
8ef0aae2-2141-4581-b092-d3d616c714fb,Inbound,Product Queries,Product Specific Information,2023-08-08 23:18:00,2023-09-08 11:31:00,2023-08-09,1722,9,979.0,427.0,Richard Oconnor,Mia Yamamoto,Emily Chen,0-30,Evening,5
31ca06b6-0437-4e81-b4b9-52d9c6796ef8,Inbound,Order Related,Order status enquiry,2023-09-08 15:08:00,2023-09-08 16:17:00,2023-08-09,1722,9,979.0,427.0,Allison Mccall,Noah Patel,Michael Lee,>90,Morning,1
89260fd1-32bc-435b-8e40-2f971ae34c28,Inbound,Returns,Service Centres Related,2023-09-08 16:24:00,2023-09-08 17:26:00,2023-08-09,1722,9,979.0,427.0,Dawn Holloway,Jacob Sato,Emily Chen,0-30,Evening,5
96d7d194-32f2-4d16-a98c-cdcd88bf2d9e,Inbound,Returns,Missing,2023-09-08 16:02:00,2023-09-08 16:04:00,2023-08-09,1722,9,979.0,427.0,Mary Esparza,Elijah Yamaguchi,Michael Lee,>90,Night,5
5ae97431-bb29-4306-a988-8a9bd3e3c529,Inbound,Refund Related,Refund Related Issues,2023-09-08 17:31:00,2023-09-08 17:46:00,2023-08-09,1722,9,979.0,427.0,Paul Cunningham DVM,Nathan Patel,John Smith,>90,Afternoon,4
31a71341-b324-4fda-9079-e698df529a0a,Inbound,Returns,Missing,2023-09-08 20:34:00,2023-09-08 21:14:00,2023-08-09,1722,9,979.0,427.0,Daniel Silva,Ava Wong,William Kim,On Job Training,Evening,5
b81cff4d-0b6c-47a3-8195-7a5b47faf402,Inbound,Returns,Reverse Pickup Enquiry,2023-09-08 23:40:00,2023-09-08 23:47:00,2023-08-09,1722,9,979.0,427.0,Joshua Webb,Brayden Wong,John Smith,>90,Evening,5
ebc52b86-9f0d-478d-931e-ef4802e172cc,Outcall,Returns,Service Centres Related,2023-08-08 13:14:00,2023-08-08 13:24:00,2023-08-08,1722,9,979.0,427.0,Melvin Pace,Emma Park,John Smith,31-60,Morning,5
2c98b361-0dcc-44b0-8192-8bbb3a67a3cb,Inbound,Returns,Wrong,2023-08-08 13:34:00,2023-08-08 13:35:00,2023-08-08,1722,9,979.0,427.0,Caitlin Johnson,Evelyn Kimura,John Smith,0-30,Morning,5
35b9b2b8-93bf-43e5-82c2-c3575d1d564a,Inbound,Shopzilla Related,General Enquiry,2023-08-08 21:25:00,2023-08-08 21:26:00,2023-08-08,1722,9,979.0,427.0,Edward Taylor,Olivia Wang,Emily Chen,31-60,Evening,5
c03b1e6c-0913-4621-b28c-96d9b288bd82,Inbound,Returns,Reverse Pickup Enquiry,2023-09-08 05:55:00,2023-09-08 21:10:00,2023-08-09,1722,9,979.0,427.0,Kevin Griffin,Evelyn Kimura,John Smith,0-30,Morning,3
1425ef52-5125-4940-b69a-1e7ca6c49a1e,Inbound,Returns,Wrong,2023-09-08 16:17:00,2023-09-08 16:29:00,2023-08-09,1722,9,979.0,427.0,Sara Rodriguez,Lily Chen,Michael Lee,31-60,Evening,5
30770b3f-0fb1-4466-b497-d01c7e9bbce7,Inbound,Returns,Return request,2023-09-08 14:49:00,2023-09-08 16:43:00,2023-08-09,1722,9,979.0,427.0,Paul Cunningham DVM,Nathan Patel,John Smith,>90,Afternoon,5
5e4a76ad-9786-440a-9f1c-3633084d4164,Inbound,Order Related,Delayed,2023-09-08 16:28:00,2023-09-08 16:40:00,2023-08-09,1722,9,979.0,427.0,Daniel Woods,Logan Lee,Emily Chen,61-90,Evening,5
5bf74e5b-a5a8-4c95-aca5-eb1ea70212f2,Outcall,Returns,Missing,2023-09-08 21:48:00,2023-09-08 21:51:00,2023-08-09,1722,9,979.0,427.0,Shannon Hudson,Olivia Wang,John Smith,>90,Evening,5
3a8a3db9-2cde-4f76-980c-a4276edb1fed,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 10:21:00,2023-08-08 11:02:00,2023-08-08,1722,9,979.0,427.0,Mrs. Heather Williams,Isabella Wong,Emily Chen,>90,Split,5
d1a3b996-88b6-43bc-939c-7a441deebb53,Inbound,Order Related,Order status enquiry,2023-09-08 16:04:00,2023-09-08 16:04:00,2023-08-09,1722,9,979.0,427.0,Cindy Kerr,Alexander Tanaka,Michael Lee,0-30,Evening,5
760037c2-36f4-4980-b0f6-36a522ec8a67,Inbound,Returns,Reverse Pickup Enquiry,2023-09-08 20:34:00,2023-09-08 20:39:00,2023-08-09,704,7,399.0,427.0,Amy Gonzalez,Logan Lee,Emily Chen,61-90,Evening,5
fb6fe934-20af-4452-bc92-5f949139d7fa,Inbound,Returns,Return request,2023-08-08 12:38:00,2023-09-08 01:35:00,2023-08-09,1124,2,16499.0,427.0,Amy Calderon,Elijah Yamaguchi,Michael Lee,31-60,Afternoon,5
6fd5fafb-6af8-4bc1-92be-1b8085146c1b,Inbound,Payments related,Payment related Queries,2023-06-08 11:17:00,2023-06-08 11:18:00,2023-08-06,1722,9,979.0,427.0,Amanda Proctor,Noah Patel,Emily Chen,>90,Split,5
1cb6dcfa-bdab-4f15-97fb-1b5ca1e07bae,Inbound,Order Related,Delayed,2023-09-08 16:44:00,2023-09-08 16:53:00,2023-08-09,429,6,20990.0,427.0,Carl Douglas,Emily Yamashita,Michael Lee,31-60,Morning,5
7867b440-d2a3-4d0d-8bd9-96e59364ccbc,Inbound,Order Related,Order status enquiry,2023-07-08 18:18:00,2023-08-08 04:30:00,2023-08-08,1558,8,117999.0,427.0,Adam Henderson,Ava Wong,William Kim,On Job Training,Evening,5
e7159429-35e0-446f-8d5c-e9b1ce66547f,Inbound,Order Related,Invoice request,2023-08-08 12:31:00,2023-08-08 12:32:00,2023-08-08,1722,9,979.0,427.0,Belinda Landry,Zoe Yamamoto,William Kim,On Job Training,Morning,5
57165037-3ea2-4273-904b-f2c67b46af6a,Inbound,Cancellation,Not Needed,2023-08-08 17:50:00,2023-08-08 17:51:00,2023-08-08,1722,9,979.0,427.0,Katrina Summers,Layla Taniguchi,Emily Chen,>90,Morning,5
90663321-14fa-40dc-9b2b-6b93a68fd4f6,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 16:49:00,2023-08-08 16:51:00,2023-08-08,1722,9,979.0,427.0,Kristin Campbell,Ethan Tan,Michael Lee,>90,Evening,5
aadc7194-0f31-4117-8cf6-664bc60f08f6,Inbound,Order Related,Delayed,2023-08-08 11:17:00,2023-08-08 15:51:00,2023-08-08,1722,9,979.0,427.0,Paula Castillo,Landon Tanaka,Emily Chen,61-90,Morning,5
27628690-bee6-4af7-aeca-c8b9b9a28a43,Inbound,Returns,Reverse Pickup Enquiry,2023-09-08 10:34:00,2023-09-08 17:20:00,2023-08-09,1722,9,979.0,427.0,Veronica Wallace,Abigail Suzuki,Jennifer Nguyen,On Job Training,Evening,5
13926557-af73-436f-b8b5-f62b12a20229,Inbound,Feedback,UnProfessional Behaviour,2023-09-08 14:16:00,2023-09-08 14:18:00,2023-08-09,1722,9,979.0,427.0,Heidi Blackwell,Noah Patel,Michael Lee,>90,Morning,5
eb3ed0aa-135e-48b2-a35f-124b28bdafbb,Inbound,Returns,Wrong,2023-09-08 20:04:00,2023-09-08 20:05:00,2023-08-09,1722,9,979.0,427.0,Elizabeth Mills,Lucas Singh,John Smith,>90,Evening,5
b8cee091-970c-4a36-9e9f-18c07fcc3233,Inbound,Returns,Reverse Pickup Enquiry,2023-09-08 18:29:00,2023-09-08 18:42:00,2023-08-09,13,7,664.0,427.0,Benjamin Gomez,Elijah Yamaguchi,John Smith,61-90,Evening,5
abfce603-86b4-4611-918a-0319f593e030,Outcall,Returns,Return request,2023-08-08 11:55:00,2023-08-08 12:17:00,2023-08-08,701,2,799.0,427.0,Jennifer Perry,Mia Patel,Olivia Tan,>90,Morning,5
d10ee80f-131b-4c23-8084-6d76a6060207,Inbound,Cancellation,Not Needed,2023-06-08 19:51:00,2023-09-08 09:22:00,2023-08-09,710,7,1724.0,427.0,Samuel Hanson,Alexander Tanaka,Michael Lee,0-30,Evening,1
019783fb-a3c2-4cb7-b28d-df9daf37c23c,Inbound,Returns,Service Centres Related,2023-07-08 13:29:00,2023-08-08 18:55:00,2023-08-08,390,5,750.0,427.0,Jacob Mitchell,Scarlett Chen,John Smith,0-30,Morning,5
c6463233-de2d-4f53-97da-b057f665dc27,Inbound,Returns,Fraudulent User,2023-08-08 15:55:00,2023-09-08 14:01:00,2023-08-09,1722,9,979.0,427.0,Erik Williams,Mia Patel,Olivia Tan,>90,Morning,5
af8923a3-ac83-4bbd-ad8b-399bab4f3241,Inbound,Cancellation,Not Needed,2023-08-08 17:15:00,2023-08-08 22:41:00,2023-08-08,1722,9,979.0,427.0,Anita Roberts,Mia Patel,Emily Chen,0-30,Evening,1
d5d9f75f-2120-40fe-9c9f-a7a642f4feee,Inbound,Returns,Wrong,2023-08-08 17:34:00,2023-08-08 17:36:00,2023-08-08,1722,9,979.0,427.0,Miss Donna Robertson,Jackson Park,William Kim,On Job Training,Evening,5
b9061b58-c353-4825-ab21-cf5adf3d439b,Outcall,Returns,Return request,2023-09-08 10:46:00,2023-09-08 18:17:00,2023-08-09,1722,9,979.0,427.0,Michael Dunlap,Charlotte Suzuki,Jennifer Nguyen,On Job Training,Evening,5
0a90b8bc-5afc-4cfc-a914-5d89a0108380,Inbound,Order Related,Order status enquiry,2023-09-08 12:15:00,2023-09-08 12:16:00,2023-08-09,1722,9,979.0,427.0,Jessica Nixon,Harper Wong,Emily Chen,>90,Split,5
644de43b-fad1-48ed-aeaa-a15dcb3fe38a,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 10:44:00,2023-08-08 10:56:00,2023-08-08,1722,9,979.0,427.0,Stephanie Johnson,Lucas Singh,William Kim,On Job Training,Morning,1
2b53782c-5ef9-40c0-8aa2-02fba3653c09,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 19:56:00,2023-08-08 20:00:00,2023-08-08,1722,9,979.0,427.0,Michael Cooper,Ethan Nakamura,Emily Chen,0-30,Evening,3
3508995d-69dc-4582-9651-e749304223c2,Inbound,Cancellation,Not Needed,2023-09-08 10:26:00,2023-09-08 11:08:00,2023-08-09,1722,9,979.0,427.0,Anthony Clark,Austin Johnson,Michael Lee,0-30,Morning,1
300d359d-5064-45b0-bd83-5f3da711d75e,Inbound,Returns,Fraudulent User,2023-08-08 13:15:00,2023-09-08 19:06:00,2023-08-09,1208,2,1999.0,427.0,Nicole Chavez,Alexander Tanaka,Michael Lee,0-30,Evening,5
b6fe45a6-0b01-4fe6-8924-51f2d52724bd,Inbound,Returns,Reverse Pickup Enquiry,2023-08-08 18:09:00,2023-08-08 18:30:00,2023-08-08,1722,9,979.0,427.0,Chloe Roberts,Jacob Sato,Emily Chen,61-90,Evening,1
6db1ff91-28ed-412f-91f2-0ac61fc387b0,Inbound,Returns,Return request,2023-08-08 19:46:00,2023-08-08 19:51:00,2023-08-08,1722,9,979.0,427.0,Eric Miller MD,Landon Tanaka,Emily Chen,>90,Morning,5
a6061693-fc6b-4c28-8a98-f88012a8fc04,Inbound,Returns,Fraudulent User,2023-09-08 14:14:00,2023-09-08 14:27:00,2023-08-09,1722,9,979.0,427.0,Cory Collins,Mia Yamamoto,Emily Chen,>90,Evening,5
